timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764308241070,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,0
1764308241073,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308241077,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241079,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241081,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241082,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308241085,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241087,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241089,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241090,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241093,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241095,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241097,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241099,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241102,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241103,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241105,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241107,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241109,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-20,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241111,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-20,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241270,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,1
1764308241273,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241275,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241277,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241279,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241282,4,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,4,0,0
1764308241286,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308241288,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,4,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241286,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-17,text,false,,431,277,1,4,http://localhost:4000/api/booking/single,4,0,1
1764308241290,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,4,http://localhost:4000/api/flight,3,0,0
1764308241288,5,Top Routes Report,200,OK,Analytics Operations - Reports 4-13,text,true,,1474,170,1,4,http://localhost:4000/api/reports/routes/top,5,0,1
1764308241291,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-17,text,false,,431,277,1,4,http://localhost:4000/api/booking/single,4,0,0
1764308241293,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,4,http://localhost:4000/api/flight/1/seats,3,0,0
1764308241293,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-13,text,true,,570,187,1,4,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308241290,6,Create Batch Booking,500,Internal Server Error,Write Operations - Batch Booking 3-9,text,false,,422,288,1,4,http://localhost:4000/api/booking/batch,6,0,1
1764308241296,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,4,http://localhost:4000/api/flight,2,0,0
1764308241296,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-13,text,true,,493,178,1,4,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308241295,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-17,text,false,,431,277,1,4,http://localhost:4000/api/booking/single,4,0,0
1764308241298,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,4,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241297,3,Create Batch Booking,500,Internal Server Error,Write Operations - Batch Booking 3-9,text,false,,422,287,1,4,http://localhost:4000/api/booking/batch,3,0,0
1764308241298,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-13,text,true,,987,169,1,4,http://localhost:4000/api/reports/occupancy,3,0,0
1764308241299,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-17,text,false,,431,278,1,4,http://localhost:4000/api/booking/single,4,0,0
1764308241301,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,4,http://localhost:4000/api/flight,3,0,0
1764308241302,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-13,text,true,,1474,170,1,4,http://localhost:4000/api/reports/routes/top,2,0,0
1764308241301,3,Create Batch Booking,500,Internal Server Error,Write Operations - Batch Booking 3-9,text,false,,422,289,1,4,http://localhost:4000/api/booking/batch,3,0,0
1764308241304,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,3,http://localhost:4000/api/flight/1/seats,3,0,0
1764308241304,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-13,text,true,,570,187,1,3,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308241303,5,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-17,text,false,,431,277,1,3,http://localhost:4000/api/booking/single,5,0,0
1764308241307,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308241307,3,Customer Segments Report,200,OK,Analytics Operations - Reports 4-13,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,3,0,0
1764308241310,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241310,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-13,text,true,,987,169,1,2,http://localhost:4000/api/reports/occupancy,3,0,0
1764308241312,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,2,http://localhost:4000/api/flight,1,0,0
1764308241313,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-13,text,true,,1474,170,1,2,http://localhost:4000/api/reports/routes/top,2,0,0
1764308241314,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,1,0,0
1764308241315,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-13,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308241315,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-21,text,true,,1579,158,1,2,http://localhost:4000/api/flight,3,0,0
1764308241318,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-13,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308241318,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-21,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241321,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-13,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308241324,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-13,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308241326,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-13,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308241329,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-13,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308241331,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-13,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308241334,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-13,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308241336,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-13,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308241339,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-13,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,1,0,0
1764308241341,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-13,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308241470,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,1
1764308241473,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241475,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241478,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308241480,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241481,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241483,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241485,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241487,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241488,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241490,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241491,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308241494,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241496,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308241497,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241499,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241501,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308241503,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308241505,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-22,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308241506,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-22,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308241537,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-18,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,4,0,0
1764308241541,4,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-18,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,4,0,0
1764308241545,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-18,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308241548,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-18,text,false,,431,277,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308241551,3,Create Single Booking,500,Internal Server Error,Write Operations - Single Seat Booking 2-18,text,false,,431,276,1,1,http://localhost:4000/api/booking/single,3,0,0
1764308241622,4,Top Routes Report,200,OK,Analytics Operations - Reports 4-14,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,4,0,0
1764308241626,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-14,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308241629,1,Customer Segments Report,200,OK,Analytics Operations - Reports 4-14,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,1,0,0
1764308241630,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-14,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308241633,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-14,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,3,0,0
1764308241636,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-14,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308241638,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-14,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308241640,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-14,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308241643,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-14,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308241645,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-14,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308241648,1,Customer Segments Report,200,OK,Analytics Operations - Reports 4-14,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,1,0,0
1764308241649,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-14,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308241652,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-14,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308241655,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-14,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308241657,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-14,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308241659,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-14,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
